10217001,2006.846691,,31.598,,64.164,,265,,262.9939,,,18.3291,,,,4.8108,,,36.6004,,,,207.14,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,267,,264.9775,,,18.3284,,,,4.8107,,,36.6004,,,,207.16,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,269,,266.961,,,18.3267,,,,4.8106,,,36.6003,,,,207.32,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,271,,268.9446,,,18.3251,,,,4.8104,,,36.6004,,,,207.52,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,273,,270.9281,,,18.3224,,,,4.8101,,,36.6005,,,,207.61,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,275,,272.9116,,,18.3203,,,,4.8099,,,36.6004,,,,207.36,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,277,,274.8951,,,18.3181,,,,4.8096,,,36.6002,,,,207.36,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,279,,276.8785,,,18.3154,,,,4.8094,,,36.6001,,,,207.31,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,281,,278.862,,,18.3081,,,,4.8085,,,36.5992,,,,207.17,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,283,,280.8454,,,18.3016,,,,4.8077,,,36.5985,,,,207.21,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,285,,282.8288,,,18.2993,,,,4.8075,,,36.5983,,,,207.14,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,287,,284.8122,,,18.2944,,,,4.8068,,,36.5974,,,,207.28,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,289,,286.7956,,,18.2889,,,,4.8062,,,36.5966,,,,207.42,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,291,,288.7789,,,18.2865,,,,4.8059,,,36.5962,,,,207.33,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,293,,290.7623,,,18.2832,,,,4.8055,,,36.5957,,,,207.24,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,295,,292.7456,,,18.2713,,,,4.8041,,,36.5946,,,,207.31,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,297,,294.7289,,,18.2728,,,,4.8044,,,36.5955,,,,207.94,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,299,,296.7121,,,18.2744,,,,4.8047,,,36.5966,,,,208.51,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,301,,298.6954,,,18.2753,,,,4.8049,,,36.5977,,,,208.79,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,303,,300.6786,,,18.2732,,,,4.8046,,,36.5975,,,,208.87,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,305,,302.6618,,,18.2728,,,,4.8046,,,36.5978,,,,208.9,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,307,,304.645,,,18.2699,,,,4.8042,,,36.5968,,,,208.65,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,309,,306.6282,,,18.268,,,,4.8039,,,36.5962,,,,208.52,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,311,,308.6114,,,18.2648,,,,4.8035,,,36.5953,,,,208.22,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,313,,310.5945,,,18.2562,,,,4.8024,,,36.5933,,,,207.79,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,315,,312.5776,,,18.2514,,,,4.8018,,,36.5925,,,,207.78,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,317,,314.5607,,,18.245,,,,4.801,,,36.5915,,,,207.78,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,319,,316.5438,,,18.241,,,,4.8005,,,36.5912,,,,207.88,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,321,,318.5269,,,18.2388,,,,4.8003,,,36.5912,,,,208,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,323,,320.5099,,,18.2365,,,,4.8,,,36.591,,,,208.12,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,325,,322.4929,,,18.2308,,,,4.7994,,,36.5906,,,,208.42,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,327,,324.476,,,18.2292,,,,4.7993,,,36.5909,,,,208.61,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,329,,326.4589,,,18.2257,,,,4.7989,,,36.5908,,,,208.71,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,331,,328.4419,,,18.2202,,,,4.7982,,,36.5898,,,,208.54,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,333,,330.4249,,,18.2161,,,,4.7977,,,36.589,,,,208.37,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,335,,332.4078,,,18.2133,,,,4.7973,,,36.5885,,,,208.21,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,337,,334.3907,,,18.2041,,,,4.7962,,,36.5869,,,,207.93,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,339,,336.3736,,,18.1957,,,,4.7952,,,36.5856,,,,207.64,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,341,,338.3565,,,18.1877,,,,4.7942,,,36.5844,,,,207.42,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,343,,340.3393,,,18.1814,,,,4.7934,,,36.5833,,,,207.08,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,345,,342.3221,,,18.1774,,,,4.7929,,,36.5824,,,,206.72,,,,-9.99,,,-0.014,-9.99,,,,
