10001001,1988.802568,31.783,64.116,300,297.6992,18.095,4.7921,36.534,206.38,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,302,299.6824,18.087,4.791,36.531,206.41,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,304,301.6656,18.083,4.7906,36.53,205.81,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,306,303.6488,18.071,4.7888,36.525,205.84,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,308,305.632,18.062,4.7879,36.524,205.23,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,310,307.6151,18.054,4.7871,36.524,205.26,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,312,309.5982,18.047,4.7865,36.524,204.65,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,314,311.5813,18.034,4.7851,36.523,204.68,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,316,313.5644,18.018,4.7835,36.523,204.7,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,318,315.5475,18.007,4.7822,36.521,204.09,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,320,317.5305,17.997,4.7811,36.519,204.12,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,322,319.5135,17.983,4.7792,36.515,204.14,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,324,321.4965,17.974,4.7783,36.514,203.53,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,326,323.4795,17.956,4.7762,36.512,203.56,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,328,325.4625,17.953,4.7756,36.508,202.94,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,330,327.4454,17.944,4.7746,36.507,202.96,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,332,329.4283,17.936,4.7739,36.507,202.98,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,334,331.4113,17.924,4.7725,36.505,202.36,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,336,333.3941,17.918,4.7718,36.504,202.38,0.396,NaN,NaN
10001001,1988.802568,31.783,64.116,338,335.377,17.901,4.7701,36.504,202.4,0.399,NaN,NaN
10001001,1988.802568,31.783,64.116,340,337.3599,17.888,4.7686,36.502,202.43,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,342,339.3427,17.875,4.7674,36.502,202.45,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,344,341.3255,17.859,4.7658,36.502,201.81,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,346,343.3083,17.851,4.7647,36.499,201.84,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,348,345.2911,17.838,4.7632,36.497,201.86,0.396,NaN,NaN
10001001,1988.802568,31.783,64.116,350,347.2738,17.823,4.7616,36.496,201.88,0.399,NaN,NaN
10001001,1988.802568,31.783,64.116,352,349.2566,17.811,4.7602,36.494,201.91,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,354,351.2393,17.805,4.7595,36.492,201.93,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,356,353.222,17.798,4.7587,36.491,201.96,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,358,355.2047,17.792,4.7577,36.487,201.32,0.396,NaN,NaN
10001001,1988.802568,31.783,64.116,360,357.1873,17.78,4.7566,36.487,201.34,0.397,NaN,NaN
10001001,1988.802568,31.783,64.116,362,359.17,17.772,4.7558,36.487,200.7,0.399,NaN,NaN
10001001,1988.802568,31.783,64.116,364,361.1526,17.759,4.7544,36.486,201.38,0.395,NaN,NaN
10001001,1988.802568,31.783,64.116,366,363.1352,17.751,4.7536,36.485,201.41,0.4,NaN,NaN
10001001,1988.802568,31.783,64.116,368,365.1178,17.744,4.753,36.485,201.43,0.396,NaN,NaN
10001001,1988.802568,31.783,64.116,370,367.1003,17.737,4.7516,36.479,201.45,0.396,NaN,NaN
10001001,1988.802568,31.783,64.116,372,369.0829,17.728,4.7508,36.479,201.48,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,374,371.0654,17.715,4.7492,36.476,200.83,0.396,NaN,NaN
10001001,1988.802568,31.783,64.116,376,373.0479,17.708,4.7485,36.476,200.85,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,378,375.0304,17.705,4.7483,36.476,200.87,0.398,NaN,NaN
10001001,1988.802568,31.783,64.116,380,377.0129,17.696,4.7473,36.475,200.9,0.395,NaN,NaN
10001001,1988.802568,31.783,64.116,382,378.9953,17.684,4.7457,36.471,200.92,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,384,380.9778,17.676,4.745,36.471,200.94,0.394,NaN,NaN
10001001,1988.802568,31.783,64.116,386,382.9602,17.668,4.7442,36.471,200.96,0.397,NaN,NaN
