ID,crn,julian,press,theta,sigma,temp,sal,oxy,xmiss,fluor,nit
24553,248,8830,18,24.8245,23.662,24.8284,35.3514,207.8,NaN,0.1773,0.932
24554,248,8830,20,24.8241,23.662,24.8285,35.3518,207.5,NaN,0.1711,1.265
24555,248,8830,22,24.8238,23.663,24.8286,35.3524,207.4,NaN,0.1743,1.178
24556,248,8830,24,24.8225,23.663,24.8277,35.3522,207.6,NaN,0.1762,1.197
24557,248,8830,26,24.8201,23.664,24.8257,35.3524,207.8,NaN,0.1832,1.145
24558,248,8830,28,24.8207,23.664,24.8268,35.3531,207.7,NaN,0.1789,1.244
24559,248,8830,30,24.8216,23.664,24.828,35.3533,207.8,NaN,0.1833,1.138
24560,248,8830,32,24.822,23.665,24.8289,35.3538,207.7,NaN,0.1872,0.989
24561,248,8830,34,24.8221,23.665,24.8294,35.3541,207.7,NaN,0.186,1.065
24562,248,8830,36,24.8229,23.665,24.8307,35.3548,207.4,NaN,0.2158,1.141
24563,248,8830,38,24.8229,23.665,24.8312,35.3551,207.6,NaN,0.1906,1.074
24564,248,8830,40,24.8231,23.666,24.8317,35.3557,207.8,NaN,0.1931,0.888
24565,248,8830,42,24.8253,23.666,24.8344,35.3573,207.9,NaN,0.1948,1.162
24566,248,8830,44,24.8262,23.667,24.8357,35.3584,207.8,NaN,0.1926,1.053
24567,248,8830,46,24.8265,23.667,24.8364,35.3589,207.9,NaN,0.1956,1.23
24568,248,8830,48,24.8265,23.668,24.8368,35.3595,207.6,NaN,0.1918,1.158
24569,248,8830,50,24.8269,23.668,24.8377,35.36,207.5,NaN,0.1981,1.533
24570,248,8830,52,24.8264,23.668,24.8376,35.3598,207.7,NaN,0.1977,1.139
24571,248,8830,54,24.8268,23.668,24.8385,35.3605,207.4,NaN,0.1984,1.078
24572,248,8830,56,24.8271,23.668,24.8392,35.3607,207.8,NaN,0.2039,1.207
24573,248,8830,58,24.8259,23.668,24.8385,35.3605,207.7,NaN,0.2043,1.362
24574,248,8830,60,24.8263,23.669,24.8392,35.3607,207.6,NaN,0.2108,0.981
24575,248,8830,62,24.8266,23.669,24.84,35.3612,207.5,NaN,0.2122,1.469
24576,248,8830,64,24.8269,23.669,24.8407,35.3616,207.5,NaN,0.2145,1.383
24577,248,8830,66,24.8268,23.669,24.841,35.3621,207.5,NaN,0.2201,1.358
24578,248,8830,68,24.8188,23.671,24.8335,35.3615,207.8,NaN,0.2215,1.227
24579,248,8830,70,24.8052,23.675,24.8203,35.3607,208.3,NaN,0.2282,1.15
24580,248,8830,72,24.7791,23.682,24.7947,35.3598,208.8,NaN,0.2321,1.124
24581,248,8830,74,24.7538,23.689,24.7697,35.3595,208.9,NaN,0.2438,1.033
24582,248,8830,76,24.7443,23.693,24.7607,35.3605,209.5,NaN,0.2569,1.359
24583,248,8830,78,24.7252,23.7,24.742,35.3614,209.5,NaN,0.2497,0.857
24584,248,8830,80,24.6715,23.715,24.6887,35.3599,209.1,NaN,0.2686,1.011
24585,248,8830,82,24.6444,23.724,24.6621,35.361,209.3,NaN,0.2868,1.049
24586,248,8830,84,24.5556,23.748,24.5736,35.3575,209.4,NaN,0.2977,1.047
24587,248,8830,86,24.4518,23.777,24.4702,35.3548,209.9,NaN,0.314,0.813
24588,248,8830,88,24.3596,23.801,24.3784,35.3501,209.7,NaN,0.349,1.047
24589,248,8830,90,24.2556,23.828,24.2747,35.3454,209.6,NaN,0.3512,1.131
24590,248,8830,92,24.1249,23.864,24.1443,35.3409,210.2,NaN,0.3684,1.054
24591,248,8830,94,24.014,23.898,24.0338,35.3424,209.9,NaN,0.382,1.003
24592,248,8830,96,23.8467,23.943,23.8668,35.3368,210.3,NaN,0.4429,0.996
24593,248,8830,98,23.7156,23.978,23.7361,35.3315,210.6,NaN,0.4468,1.13
24594,248,8830,100,23.5379,24.025,23.5587,35.3251,210.7,NaN,0.4474,0.74
24595,248,8830,102,23.3915,24.064,23.4126,35.3193,211.3,NaN,0.4897,0.922
24596,248,8830,104,23.2734,24.096,23.2948,35.3161,212,NaN,0.5097,0.843
24597,248,8830,106,23.1072,24.141,23.1289,35.3125,212.3,NaN,0.5078,1.175
24598,248,8830,108,22.9242,24.191,22.9462,35.3082,212.6,NaN,0.5444,0.914
24599,248,8830,110,22.8308,24.216,22.8532,35.3065,213.1,NaN,0.5493,0.998
24600,248,8830,112,22.7287,24.245,22.7514,35.3053,212.6,NaN,0.5391,0.975
24601,248,8830,114,22.5847,24.284,22.6077,35.303,211.3,NaN,0.5696,0.972
24602,248,8830,116,22.4757,24.315,22.499,35.3029,209.9,NaN,0.5242,0.922
24603,248,8830,118,22.3491,24.35,22.3727,35.3016,209.2,NaN,0.5449,0.916
24604,248,8830,120,22.2426,24.379,22.2666,35.2995,208.9,NaN,0.511,1.281
24605,248,8830,122,22.1658,24.4,22.1901,35.2989,208.7,NaN,0.5128,1.339
24606,248,8830,124,22.0853,24.419,22.1099,35.295,208.1,NaN,0.4756,1.121
24607,248,8830,126,22.0238,24.438,22.0487,35.2963,207.6,NaN,0.451,1.203
24608,248,8830,128,21.9078,24.467,21.9331,35.2916,207.1,NaN,0.4465,1.258
24609,248,8830,130,21.8057,24.492,21.8313,35.2873,206.8,NaN,0.3803,1.425
24610,248,8830,132,21.7408,24.506,21.7667,35.2823,206.1,NaN,0.3766,1.37
24611,248,8830,134,21.6851,24.52,21.7114,35.2805,205.5,NaN,0.3472,1.108
24612,248,8830,136,21.5909,24.543,21.6175,35.2757,204.4,NaN,0.3407,1.466
24613,248,8830,138,21.5247,24.558,21.5517,35.2722,204.1,NaN,0.314,1.339
24614,248,8830,140,21.4523,24.576,21.4795,35.2682,203.7,NaN,0.3028,1.582
24615,248,8830,142,21.3764,24.592,21.404,35.2626,203.3,NaN,0.2694,1.45
24616,248,8830,144,21.3057,24.608,21.3336,35.2573,203.1,NaN,0.2522,1.612
24617,248,8830,146,21.2373,24.622,21.2655,35.251,202.8,NaN,0.2247,2.096
24618,248,8830,148,21.1567,24.638,21.1852,35.2434,202.7,NaN,0.2105,1.772
24619,248,8830,150,21.067,24.656,21.0959,35.2352,202.4,NaN,0.2004,1.5
24620,248,8830,152,20.9826,24.673,21.0117,35.2272,201.6,NaN,0.1807,1.921
24621,248,8830,154,20.9116,24.685,20.941,35.2171,200.7,NaN,0.1743,2.196
24622,248,8830,156,20.8477,24.695,20.8775,35.2087,200.1,NaN,0.1626,1.786
24623,248,8830,158,20.7059,24.725,20.7359,35.1972,199.7,NaN,0.1455,1.476
24624,248,8830,160,20.6366,24.738,20.6669,35.1899,199.2,NaN,0.1365,2.07
24625,248,8830,162,20.5694,24.75,20.6,35.1821,199.1,NaN,0.1275,2.366
24626,248,8830,164,20.479,24.762,20.5099,35.1656,199.1,NaN,0.1208,2.4
24627,248,8830,166,20.3697,24.786,20.4009,35.1591,198.1,NaN,0.117,2.252
24628,248,8830,168,20.2265,24.811,20.2578,35.1411,197.8,NaN,0.0923,2.333
24629,248,8830,170,20.1895,24.817,20.2212,35.137,197.6,NaN,0.0949,2.543
24630,248,8830,172,20.0994,24.832,20.1314,35.1249,197.3,NaN,0.0886,2.425
24631,248,8830,174,20.0133,24.846,20.0456,35.113,197.2,NaN,0.0879,2.264
24632,248,8830,176,19.9227,24.861,19.9552,35.1017,197.1,NaN,0.0809,2.474
24633,248,8830,178,19.8477,24.871,19.8804,35.0885,196.8,NaN,0.078,2.479
24634,248,8830,180,19.7237,24.893,19.7567,35.0748,197.1,NaN,0.0761,2.519
24635,248,8830,182,19.6508,24.911,19.6841,35.0735,197.1,NaN,0.0733,2.671
24636,248,8830,184,19.5431,24.921,19.5767,35.0505,197.4,NaN,0.0709,2.439
24637,248,8830,186,19.423,24.94,19.4568,35.0343,196.7,NaN,0.0685,2.634
24638,248,8830,188,19.2923,24.96,19.3262,35.0165,196.7,NaN,0.0622,2.643
24639,248,8830,190,19.1697,24.978,19.2038,34.9988,196.6,NaN,0.0615,2.49
24640,248,8830,192,19.071,24.998,19.1054,34.9917,196.2,NaN,0.0579,2.698
24641,248,8830,194,18.974,25.005,19.0086,34.9686,195.8,NaN,0.0571,3.074
24642,248,8830,196,18.856,25.022,18.8908,34.9513,196.3,NaN,0.056,3.291
24643,248,8830,198,18.6925,25.046,18.7274,34.9289,196.2,NaN,0.0548,3.536
24644,248,8830,200,18.5449,25.068,18.58,34.9088,196.2,NaN,0.0532,3.445
24645,249,8901,0,23.0993,24.139,23.0993,35.3064,NaN,NaN,NaN,1.814
24646,249,8901,2,23.1492,24.151,23.1496,35.3421,213.8,NaN,0.1517,1.173
24647,249,8901,4,23.152,24.156,23.1529,35.3494,214.4,NaN,0.1427,0.709
24648,249,8901,6,23.1521,24.157,23.1533,35.3499,214.3,NaN,0.1281,0.863
24649,249,8901,8,23.1516,24.157,23.1533,35.3499,214.1,NaN,0.1333,0.917
24650,249,8901,10,23.1512,24.157,23.1532,35.3498,213.9,NaN,0.1343,0.839
24651,249,8901,12,23.1513,24.158,23.1538,35.3519,214,NaN,0.1357,0.642
24652,249,8901,14,23.1503,24.157,23.1532,35.3497,214,NaN,0.1385,0.754
24653,249,8901,16,23.1501,24.157,23.1534,35.3496,214.2,NaN,0.1378,0.666
24654,249,8901,18,23.1499,24.157,23.1536,35.3497,214,NaN,0.1398,0.712
24655,249,8901,20,23.1495,24.155,23.1536,35.3472,214.3,NaN,0.1435,0.718
24656,249,8901,22,23.1493,24.157,23.1538,35.3488,214.2,NaN,0.1399,0.648
24657,249,8901,24,23.1492,24.157,23.1542,35.3487,213.9,NaN,0.141,0.187
24658,249,8901,26,23.1479,24.158,23.1533,35.3497,214.2,NaN,0.1408,0.939
24659,249,8901,28,23.1442,24.159,23.1499,35.3498,213.9,NaN,0.1442,0.595
24660,249,8901,30,23.1364,24.162,23.1426,35.3505,213.8,NaN,0.1464,0.538
24661,249,8901,32,23.1273,24.165,23.1339,35.3518,214,NaN,0.1533,0.66
24662,249,8901,34,23.1187,24.169,23.1257,35.353,214.2,NaN,0.1555,0.61
24663,249,8901,36,23.1101,24.172,23.1175,35.3541,213.9,NaN,0.1565,0.76
24664,249,8901,38,23.1075,24.173,23.1153,35.3544,214.1,NaN,0.1632,0.548
24665,249,8901,40,23.1051,24.174,23.1133,35.3552,214.2,NaN,0.163,0.612
24666,249,8901,42,23.0958,24.179,23.1044,35.3574,214.2,NaN,0.161,0.595
24667,249,8901,44,23.0876,24.182,23.0966,35.3588,213.9,NaN,0.1726,0.726
24668,249,8901,46,23.0725,24.188,23.0819,35.3605,214.5,NaN,0.17,0.759
24669,249,8901,48,23.0535,24.195,23.0633,35.3628,214.4,NaN,0.1807,0.781
24670,249,8901,50,23.0443,24.199,23.0545,35.3642,214.5,NaN,0.1901,0.688
24671,249,8901,52,23.0352,24.202,23.0458,35.3656,214.3,NaN,0.1975,0.278
24672,249,8901,54,23.0297,24.205,23.0408,35.3671,214.3,NaN,0.1889,0.278
24673,249,8901,56,23.0231,24.209,23.0345,35.3691,214.3,NaN,0.1925,0.33
24674,249,8901,58,23.0191,24.211,23.0309,35.3704,214.3,NaN,0.201,0.484
24675,249,8901,60,23.0156,24.212,23.0279,35.3713,214.2,NaN,0.2017,0.833
24676,249,8901,62,23.0139,24.213,23.0266,35.3722,214.2,NaN,0.1969,0.557
24677,249,8901,64,23.0119,24.215,23.025,35.3731,214.2,NaN,0.208,0.681
24678,249,8901,66,23.0093,24.216,23.0228,35.3742,214.2,NaN,0.2048,0.517
24679,249,8901,68,23.0077,24.217,23.0216,35.3747,214.3,NaN,0.2123,0.528
24680,249,8901,70,23.006,24.217,23.0204,35.3737,214.1,NaN,0.2098,0.329
24681,249,8901,72,23.005,24.218,23.0197,35.3749,214.2,NaN,0.2135,0.77
24682,249,8901,74,23.0044,24.219,23.0195,35.3757,214.1,NaN,0.2191,0.759
24683,249,8901,76,23.0032,24.22,23.0188,35.3765,214,NaN,0.2092,0.612
24684,249,8901,78,23.0022,24.221,23.0182,35.3773,213.9,NaN,0.2172,0.581
24685,249,8901,80,23.0007,24.222,23.017,35.378,213.9,NaN,0.2166,0.633
24686,249,8901,82,22.9987,24.223,23.0154,35.3783,213.7,NaN,0.2263,0.35
24687,249,8901,84,22.9965,24.223,23.0136,35.3786,213.5,NaN,0.229,0.505
24688,249,8901,86,22.9933,24.224,23.0109,35.3789,213.6,NaN,0.2378,0.992
24689,249,8901,88,22.9918,24.225,23.0098,35.3793,213.5,NaN,0.2348,0.552
24690,249,8901,90,22.99,24.226,23.0084,35.3799,213.5,NaN,0.236,0.455
24691,249,8901,92,22.9877,24.227,23.0065,35.3806,213.6,NaN,0.2496,0.926
24692,249,8901,94,22.9834,24.228,23.0026,35.3802,213.7,NaN,0.2547,0.788
24693,249,8901,96,22.9795,24.229,22.9992,35.38,213.5,NaN,0.2603,0.591
24694,249,8901,98,22.9765,24.23,22.9966,35.3803,213.3,NaN,0.2928,0.616
24695,249,8901,100,22.9741,24.232,22.9945,35.3812,213.1,NaN,0.2937,0.477
24696,249,8901,102,22.9666,24.234,22.9875,35.3816,213,NaN,0.3082,0.846
24697,249,8901,104,22.9567,24.237,22.9779,35.3818,212.9,NaN,0.3084,0.53
24698,249,8901,106,22.9464,24.241,22.968,35.3824,213.1,NaN,0.3215,0.544
24699,249,8901,108,22.9362,24.245,22.9582,35.3837,212.9,NaN,0.3375,0.38
24700,249,8901,110,22.9139,24.25,22.9363,35.3818,212.7,NaN,0.3574,0.366
24701,249,8901,112,22.8892,24.255,22.912,35.38,212.8,NaN,0.3782,0.236
24702,249,8901,114,22.857,24.263,22.8803,35.3779,212.5,NaN,0.3988,0.168
24703,249,8901,116,22.8182,24.272,22.8418,35.3748,212.3,NaN,0.3898,0.473
24704,249,8901,118,22.7736,24.282,22.7976,35.3714,211.8,NaN,0.4379,0.555
24705,249,8901,120,22.7335,24.292,22.7578,35.3688,211.6,NaN,0.4374,0.535
24706,249,8901,122,22.6687,24.306,22.6934,35.3638,211.6,NaN,0.4774,0.428
24707,249,8901,124,22.6012,24.326,22.6263,35.3644,211.4,NaN,0.4661,0.558
24708,249,8901,126,22.5282,24.339,22.5536,35.3539,211.6,NaN,0.4757,0.479
24709,249,8901,128,22.4611,24.354,22.4868,35.3483,210.9,NaN,0.4637,0.625
24710,249,8901,130,22.3491,24.379,22.3752,35.3394,210.2,NaN,0.5026,0.622
24711,249,8901,132,22.2517,24.4,22.2781,35.3308,209.8,NaN,0.4872,0.44
24712,249,8901,134,22.1355,24.425,22.1622,35.3204,209.3,NaN,0.4818,0.702
24713,249,8901,136,22.0273,24.45,22.0543,35.3132,208.7,NaN,0.5208,0.531
24714,249,8901,138,21.9427,24.47,21.97,35.3081,208.5,NaN,0.4724,0.344
24715,249,8901,140,21.8564,24.49,21.884,35.3029,208.8,NaN,0.4894,0.801
24716,249,8901,142,21.7946,24.505,21.8225,35.3006,208.8,NaN,0.4397,0.904
24717,249,8901,144,21.7264,24.521,21.7547,35.2959,208.2,NaN,0.4502,1.154
24718,249,8901,146,21.6488,24.54,21.6774,35.2929,207.6,NaN,0.4406,0.805
24719,249,8901,148,21.5723,24.56,21.6013,35.2918,206.9,NaN,0.4015,1.173
24720,249,8901,150,21.4913,24.581,21.5205,35.2896,206.4,NaN,0.415,1.009
24721,249,8901,152,21.4331,24.595,21.4626,35.2862,206.1,NaN,0.3754,1.208
24722,249,8901,154,21.349,24.616,21.3788,35.2842,205.8,NaN,0.3473,1.009
24723,249,8901,156,21.2689,24.635,21.2991,35.2795,205.2,NaN,0.311,0.979
24724,249,8901,158,21.1894,24.652,21.2199,35.2732,203.9,NaN,0.2786,1.533
24725,249,8901,160,21.1038,24.669,21.1346,35.2659,203.6,NaN,0.2559,1.363
24726,249,8901,162,21.0085,24.686,21.0396,35.254,202.8,NaN,0.2442,1.451
24727,249,8901,164,20.9457,24.699,20.9771,35.2482,202.9,NaN,0.2438,1.454
24728,249,8901,166,20.8829,24.715,20.9147,35.2466,202.2,NaN,0.2279,1.221
24729,249,8901,168,20.8151,24.725,20.8471,35.2356,201.9,NaN,0.2,1.335
24730,249,8901,170,20.7358,24.742,20.7681,35.2299,201.2,NaN,0.1907,1.531
24731,249,8901,172,20.6629,24.76,20.6955,35.2273,201.2,NaN,0.1739,1.473
24732,249,8901,174,20.6067,24.772,20.6397,35.2235,201.2,NaN,0.1615,1.215
24733,249,8901,176,20.5371,24.785,20.5704,35.2156,200.7,NaN,0.1503,1.382
24734,249,8901,178,20.439,24.803,20.4725,35.2057,200,NaN,0.1427,1.236
24735,249,8901,180,20.3419,24.819,20.3757,35.1922,199.1,NaN,0.1392,1.424
24736,249,8901,182,20.2726,24.837,20.3067,35.1916,198.7,NaN,0.119,1.75
24737,249,8901,184,20.172,24.845,20.2063,35.1674,198.8,NaN,0.097,1.556
24738,249,8901,186,20.0824,24.859,20.117,35.1547,198.6,NaN,0.0886,1.491
24739,249,8901,188,20.0389,24.868,20.0738,35.1516,198.9,NaN,0.0924,1.601
24740,249,8901,190,19.9872,24.878,20.0224,35.1469,199.2,NaN,0.0825,1.728
24741,249,8901,192,19.9029,24.892,19.9384,35.1349,199.4,NaN,0.0756,1.301
24742,249,8901,194,19.8493,24.9,19.8851,35.1276,199.7,NaN,0.0732,1.441
24743,249,8901,196,19.7604,24.913,19.7964,35.1144,199.2,NaN,0.0658,1.796
24744,249,8901,198,19.6666,24.926,19.7029,35.0994,198.5,NaN,0.0541,2.047
24745,249,8901,200,19.5373,24.943,19.5738,35.0768,198.3,NaN,0.0536,2.171
24746,250,8923,0,22.7558,24.332,22.7558,35.4305,NaN,NaN,NaN,-0.799
24747,250,8923,2,22.8176,24.305,22.818,35.4178,214.3,NaN,0.1773,-0.596
24748,250,8923,4,22.8022,24.306,22.803,35.4145,214.5,NaN,0.1729,-0.568
24749,250,8923,6,22.7713,24.317,22.7725,35.4166,214.2,NaN,0.158,-0.378
24750,250,8923,8,22.7665,24.317,22.7681,35.4147,214.7,NaN,0.1514,-0.493
24751,250,8923,10,22.7478,24.324,22.7499,35.4165,214.4,NaN,0.1486,-0.529
24752,250,8923,12,22.7414,24.324,22.7438,35.415,214.1,NaN,0.1498,-0.705
24753,250,8923,14,22.7353,24.327,22.7381,35.4163,214.2,NaN,0.1541,-0.401
24754,250,8923,16,22.7305,24.329,22.7338,35.4165,214.2,NaN,0.16,-0.474
24755,250,8923,18,22.7246,24.33,22.7283,35.4166,214.3,NaN,0.1553,-0.698
24756,250,8923,20,22.7225,24.331,22.7266,35.4167,214.5,NaN,0.1589,-0.974
24757,250,8923,22,22.7195,24.332,22.724,35.4167,214.2,NaN,0.1601,-0.639
24758,250,8923,24,22.7165,24.333,22.7214,35.4168,214.3,NaN,0.1654,-0.49
24759,250,8923,26,22.7145,24.334,22.7198,35.417,214.7,NaN,0.164,-0.613
24760,250,8923,28,22.7118,24.334,22.7174,35.4169,214.6,NaN,0.1646,-0.433
24761,250,8923,30,22.7084,24.335,22.7144,35.4169,214.5,NaN,0.1697,-0.334
24762,250,8923,32,22.7033,24.337,22.7097,35.417,214.6,NaN,0.1735,-0.084
24763,250,8923,34,22.6969,24.339,22.7038,35.4172,214.4,NaN,0.1724,-0.242
24764,250,8923,36,22.6941,24.34,22.7013,35.4177,214.4,NaN,0.1756,-0.128
24765,250,8923,38,22.6924,24.341,22.7,35.4183,214.7,NaN,0.1815,-0.359
24766,250,8923,40,22.6911,24.342,22.6992,35.419,214.7,NaN,0.1884,0.013
24767,250,8923,42,22.6899,24.343,22.6984,35.4195,214.6,NaN,0.1842,-0.384
24768,250,8923,44,22.6891,24.343,22.698,35.4204,214.6,NaN,0.1878,-0.527
24769,250,8923,46,22.6866,24.344,22.6959,35.4207,214.5,NaN,0.1902,-0.378
24770,250,8923,48,22.6855,24.345,22.6952,35.4215,214.7,NaN,0.1923,-0.695
24771,250,8923,50,22.6827,24.347,22.6928,35.4221,214.5,NaN,0.1976,-0.505
24772,250,8923,52,22.6797,24.348,22.6903,35.4229,214.7,NaN,0.2024,-0.86
24773,250,8923,54,22.6765,24.349,22.6874,35.4231,214.9,NaN,0.2129,-0.322
24774,250,8923,56,22.67,24.351,22.6813,35.4228,215,NaN,0.2138,-0.723
24775,250,8923,58,22.6667,24.353,22.6784,35.4242,214.8,NaN,0.225,-0.247
24776,250,8923,60,22.6619,24.353,22.674,35.4229,214.9,NaN,0.2244,-0.238
24777,250,8923,62,22.6585,24.354,22.6711,35.4228,214.8,NaN,0.2244,-0.621
24778,250,8923,64,22.6551,24.355,22.668,35.4227,214.8,NaN,0.2252,-0.355
24779,250,8923,66,22.6503,24.356,22.6636,35.4224,215,NaN,0.2396,-0.092
24780,250,8923,68,22.6469,24.357,22.6607,35.4224,214.8,NaN,0.2481,-0.41
24781,250,8923,70,22.6433,24.358,22.6575,35.4225,214.5,NaN,0.2638,-0.21
24782,250,8923,72,22.64,24.359,22.6545,35.4225,214.3,NaN,0.2576,-0.338
24783,250,8923,74,22.6337,24.361,22.6486,35.422,214.1,NaN,0.2751,-0.199
24784,250,8923,76,22.6249,24.363,22.6402,35.4217,214.2,NaN,0.2783,-0.177
24785,250,8923,78,22.6154,24.366,22.6311,35.4217,214.2,NaN,0.3034,-0.309
24786,250,8923,80,22.6095,24.367,22.6256,35.422,214,NaN,0.3101,-0.464
24787,250,8923,82,22.6051,24.369,22.6216,35.4223,213.8,NaN,0.3281,-0.668
24788,250,8923,84,22.6009,24.37,22.6178,35.4224,214.1,NaN,0.3381,-0.67
24789,250,8923,86,22.5966,24.372,22.614,35.4228,214,NaN,0.3362,-0.347
24790,250,8923,88,22.5901,24.374,22.6079,35.423,214.3,NaN,0.3241,0.093
24791,250,8923,90,22.585,24.375,22.6032,35.423,214.5,NaN,0.3368,-0.233
24792,250,8923,92,22.5776,24.377,22.5962,35.4227,214.3,NaN,0.3404,-0.356
24793,250,8923,94,22.5722,24.379,22.5912,35.4233,214,NaN,0.3301,-0.135
24794,250,8923,96,22.5692,24.381,22.5886,35.4241,214.2,NaN,0.3357,-0.143
24795,250,8923,98,22.5669,24.381,22.5867,35.4246,214.4,NaN,0.3291,0.07
24796,250,8923,100,22.564,24.382,22.5842,35.4246,214.3,NaN,0.3359,-0.086
24797,250,8923,102,22.5619,24.383,22.5825,35.4249,214.4,NaN,0.327,-0.142
24798,250,8923,104,22.5603,24.384,22.5813,35.4251,214.4,NaN,0.3376,-0.128
24799,250,8923,106,22.5579,24.385,22.5793,35.4252,214.6,NaN,0.33,-0.098
24800,250,8923,108,22.5538,24.386,22.5756,35.4259,214.6,NaN,0.3369,0.09
24801,250,8923,110,22.5494,24.388,22.5716,35.4262,214.8,NaN,0.3332,-0.046
24802,250,8923,112,22.5427,24.389,22.5653,35.4259,214.7,NaN,0.3482,-0.013
24803,250,8923,114,22.5389,24.39,22.5619,35.4257,214.6,NaN,0.3411,-0.343
24804,250,8923,116,22.5352,24.391,22.5586,35.4256,214.5,NaN,0.3426,-0.221
24805,250,8923,118,22.5295,24.393,22.5533,35.4252,214.6,NaN,0.3555,-0.057
24806,250,8923,120,22.5199,24.395,22.544,35.4244,214.4,NaN,0.3283,-0.475
24807,250,8923,122,22.5121,24.396,22.5367,35.4237,214.2,NaN,0.3527,-0.255
24808,250,8923,124,22.5064,24.398,22.5314,35.4232,214.2,NaN,0.3331,-0.237
24809,250,8923,126,22.5037,24.398,22.5291,35.4231,214.2,NaN,0.3503,0.225
24810,250,8923,128,22.4976,24.4,22.5234,35.4228,214.2,NaN,0.3363,-0.668
24811,250,8923,130,22.4848,24.403,22.511,35.4221,214.2,NaN,0.3472,-0.49
24812,250,8923,132,22.475,24.405,22.5016,35.4211,213.8,NaN,0.3392,-0.388
24813,250,8923,134,22.4593,24.408,22.4863,35.4192,213.9,NaN,0.3172,-0.151
24814,250,8923,136,22.4475,24.41,22.4749,35.4177,214,NaN,0.3342,-0.433
24815,250,8923,138,22.4393,24.412,22.4671,35.4171,213.9,NaN,0.3247,-0.104
24816,250,8923,140,22.4274,24.415,22.4556,35.4157,213.6,NaN,0.3194,-0.093
24817,250,8923,142,22.4147,24.417,22.4433,35.4145,213.5,NaN,0.2975,0.191
24818,250,8923,144,22.4034,24.42,22.4323,35.4135,213.8,NaN,0.3291,-0.141
24819,250,8923,146,22.3828,24.424,22.4121,35.4116,213.7,NaN,0.3004,-0.066
24820,250,8923,148,22.3571,24.429,22.3868,35.4089,213.1,NaN,0.2999,-0.17
24821,250,8923,150,22.3171,24.437,22.3472,35.4041,212.7,NaN,0.2949,-0.192
24822,250,8923,152,22.2587,24.448,22.2891,35.3968,211.9,NaN,0.3006,-0.192
24823,250,8923,154,22.1833,24.461,22.214,35.3863,210.3,NaN,0.2735,0.052
24824,250,8923,156,22.1044,24.475,22.1355,35.3748,209.2,NaN,0.2891,-0.258
24825,250,8923,158,22.0172,24.49,22.0486,35.363,208.6,NaN,0.2669,0.069
24826,250,8923,160,21.9169,24.509,21.9486,35.3506,208,NaN,0.2712,0.151
24827,250,8923,162,21.8192,24.527,21.8512,35.3379,207.1,NaN,0.2766,0.16
24828,250,8923,164,21.7219,24.544,21.7541,35.325,206.6,NaN,0.2647,-0.027
24829,250,8923,166,21.6091,24.563,21.6416,35.3089,206.4,NaN,0.26,-0.009
24830,250,8923,168,21.492,24.581,21.5247,35.2905,206.2,NaN,0.254,0.115
24831,250,8923,170,21.3898,24.598,21.4228,35.2749,206.4,NaN,0.2618,0.043
24832,250,8923,172,21.2623,24.615,21.2956,35.2516,206.1,NaN,0.24,0.503
24833,250,8923,174,21.1008,24.644,21.1343,35.2316,205.7,NaN,0.2281,0.309
24834,250,8923,176,20.9631,24.666,20.9968,35.2117,205,NaN,0.2396,0.278
24835,250,8923,178,20.8344,24.687,20.8683,35.1929,204.7,NaN,0.2405,0.326
24836,250,8923,180,20.7078,24.703,20.742,35.1688,204.5,NaN,0.2301,0.358
24837,250,8923,182,20.5937,24.726,20.6281,35.1588,203.6,NaN,0.2164,0.258
24838,250,8923,184,20.456,24.749,20.4906,35.1409,202.9,NaN,0.2293,0.581
24839,250,8923,186,20.2939,24.776,20.3287,35.119,202.5,NaN,0.213,0.753
24840,250,8923,188,20.1396,24.801,20.1746,35.0982,202,NaN,0.2,0.876
24841,250,8923,190,19.9873,24.825,20.0225,35.077,202,NaN,0.1816,1.159
24842,250,8923,192,19.8567,24.846,19.8921,35.0594,202.2,NaN,0.177,1.128
24843,250,8923,194,19.7393,24.865,19.7749,35.044,202.3,NaN,0.1607,0.978
24844,250,8923,196,19.6284,24.883,19.6642,35.0301,202,NaN,0.1552,1.088
24845,250,8923,198,19.4847,24.908,19.5207,35.0136,202.1,NaN,0.1435,1.213
24846,250,8923,200,19.3538,24.93,19.39,34.9978,201.9,NaN,0.129,1.207
24847,251,8953,0,22.7897,24.323,22.7897,35.4315,214.8,NaN,NaN,-0.938
24848,251,8953,2,22.8045,24.319,22.8049,35.4316,214.6,NaN,0.1164,-0.39
24849,251,8953,4,22.8065,24.319,22.8073,35.4324,214.4,NaN,0.1137,-0.334
24850,251,8953,6,22.8045,24.318,22.8057,35.4309,214.6,NaN,0.1103,-0.229
24851,251,8953,8,22.7954,24.322,22.7971,35.4318,214.4,NaN,0.1112,0.284
24852,251,8953,10,22.7794,24.325,22.7815,35.4307,214.6,NaN,0.1097,0.144
24853,251,8953,12,22.759,24.331,22.7614,35.43,214.6,NaN,0.1135,0.117
24854,251,8953,14,22.7337,24.337,22.7366,35.4294,214.5,NaN,0.1142,0.012
24855,251,8953,16,22.7125,24.343,22.7158,35.4289,214.6,NaN,0.1155,0.034
24856,251,8953,18,22.6996,24.346,22.7032,35.428,214.7,NaN,0.1165,-0.244
24857,251,8953,20,22.6866,24.349,22.6906,35.4263,214.7,NaN,0.1183,-0.012
